,DateTime,recorded_cabin_temp
6402,2023-06-07 02:15:12,24.3
6403,2023-06-07 02:21:12,24.3
6404,2023-06-07 02:27:12,24.3
6405,2023-06-07 02:33:12,24.3
6406,2023-06-07 02:39:12,24.3
6407,2023-06-07 02:45:12,24.2
6408,2023-06-07 02:51:12,24.2
6409,2023-06-07 02:57:12,24.2
6410,2023-06-07 03:03:12,24.2
6411,2023-06-07 03:09:12,24.1
6412,2023-06-07 03:15:12,24.1
6413,2023-06-07 03:21:12,24.1
6414,2023-06-07 03:27:12,24.1
6415,2023-06-07 03:33:12,24.1
6416,2023-06-07 03:39:12,24.0
6417,2023-06-07 03:45:12,24.0
6418,2023-06-07 03:51:12,24.0
6419,2023-06-07 03:57:12,24.0
6420,2023-06-07 04:03:12,24.0
6421,2023-06-07 04:09:12,23.9
6422,2023-06-07 04:15:12,23.9
6423,2023-06-07 04:21:12,23.9
6424,2023-06-07 04:27:12,23.9
6425,2023-06-07 04:33:12,23.9
6426,2023-06-07 04:39:12,23.9
6427,2023-06-07 04:45:12,23.8
6428,2023-06-07 04:51:12,23.8
6429,2023-06-07 04:57:12,23.8
6430,2023-06-07 05:03:12,23.8
6431,2023-06-07 05:09:12,23.8
6432,2023-06-07 05:15:12,23.8
6433,2023-06-07 05:21:12,23.8
6434,2023-06-07 05:27:12,23.7
6435,2023-06-07 05:33:12,23.7
6436,2023-06-07 05:39:12,23.7
6437,2023-06-07 05:45:12,23.7
6438,2023-06-07 05:51:12,23.7
6439,2023-06-07 05:57:12,23.7
6440,2023-06-07 06:03:12,23.7
6441,2023-06-07 06:09:12,23.7
6442,2023-06-07 06:15:12,23.7
6443,2023-06-07 06:21:12,23.7
6444,2023-06-07 06:27:12,23.7
6445,2023-06-07 06:33:12,23.6
6446,2023-06-07 06:39:12,23.6
6447,2023-06-07 06:45:12,23.6
6448,2023-06-07 06:51:12,23.6
6449,2023-06-07 06:57:12,23.6
6450,2023-06-07 07:03:12,23.6
6451,2023-06-07 07:09:12,23.6
6452,2023-06-07 07:15:12,23.6
6453,2023-06-07 07:21:12,23.5
6454,2023-06-07 07:27:12,23.5
6455,2023-06-07 07:33:12,23.5
6456,2023-06-07 07:39:12,23.5
6457,2023-06-07 07:45:12,23.5
6458,2023-06-07 07:51:12,23.5
6459,2023-06-07 07:57:12,23.4
6460,2023-06-07 08:03:12,23.4
6461,2023-06-07 08:09:12,23.5
6462,2023-06-07 08:15:12,23.8
6463,2023-06-07 08:21:12,24.1
6464,2023-06-07 08:27:12,24.4
6465,2023-06-07 08:33:12,24.9
6466,2023-06-07 08:39:12,25.2
6467,2023-06-07 08:45:12,25.4
6468,2023-06-07 08:51:12,25.7
6469,2023-06-07 08:57:12,25.9
6470,2023-06-07 09:03:12,26.2
6471,2023-06-07 09:09:12,26.5
6472,2023-06-07 09:15:12,26.9
6473,2023-06-07 09:21:12,27.2
6474,2023-06-07 09:27:12,27.7
6475,2023-06-07 09:33:12,28.0
6476,2023-06-07 09:39:12,28.3
6477,2023-06-07 09:45:12,28.5
6478,2023-06-07 09:51:12,28.6
6479,2023-06-07 09:57:12,28.7
6480,2023-06-07 10:03:12,28.7
6481,2023-06-07 10:09:12,28.7
6482,2023-06-07 10:15:12,28.7
6483,2023-06-07 10:21:12,28.7
6484,2023-06-07 10:27:12,28.6
6485,2023-06-07 10:33:12,28.5
6486,2023-06-07 10:39:12,28.4
6487,2023-06-07 10:45:12,28.3
6488,2023-06-07 10:51:12,28.3
6489,2023-06-07 10:57:12,28.3
6490,2023-06-07 11:03:12,28.2
6491,2023-06-07 11:09:12,28.2
6492,2023-06-07 11:15:12,28.3
6493,2023-06-07 11:21:12,28.4
6494,2023-06-07 11:27:12,28.5
6495,2023-06-07 11:33:12,28.8
6496,2023-06-07 11:39:12,29.0
6497,2023-06-07 11:45:12,29.2
6498,2023-06-07 11:51:12,29.4
6499,2023-06-07 11:57:12,29.5
6500,2023-06-07 12:03:12,29.4
6501,2023-06-07 12:09:12,29.4
6502,2023-06-07 12:15:12,29.4
6503,2023-06-07 12:21:12,29.5
6504,2023-06-07 12:27:12,29.6
6505,2023-06-07 12:33:12,29.5
6506,2023-06-07 12:39:12,29.4
6507,2023-06-07 12:45:12,29.2
6508,2023-06-07 12:51:12,29.0
6509,2023-06-07 12:57:12,28.9
6510,2023-06-07 13:03:12,28.6
6511,2023-06-07 13:09:12,28.4
6512,2023-06-07 13:15:12,28.1
6513,2023-06-07 13:21:12,27.9
6514,2023-06-07 13:27:12,27.7
6515,2023-06-07 13:33:12,27.5
6516,2023-06-07 13:39:12,27.4
6517,2023-06-07 13:45:12,27.3
6518,2023-06-07 13:51:12,27.3
6519,2023-06-07 13:57:12,27.3
6520,2023-06-07 14:03:12,27.4
6521,2023-06-07 14:09:12,27.5
6522,2023-06-07 14:15:12,27.4
6523,2023-06-07 14:21:12,27.2
6524,2023-06-07 14:27:12,27.1
6525,2023-06-07 14:33:12,26.8
6526,2023-06-07 14:39:12,26.6
6527,2023-06-07 14:45:12,26.6
6528,2023-06-07 14:51:12,26.5
6529,2023-06-07 14:57:12,26.5
6530,2023-06-07 15:03:12,26.4
6531,2023-06-07 15:09:12,26.4
6532,2023-06-07 15:15:12,26.5
6533,2023-06-07 15:21:12,26.5
6534,2023-06-07 15:27:12,26.3
6535,2023-06-07 15:33:12,26.1
6536,2023-06-07 15:39:12,25.9
6537,2023-06-07 15:45:12,25.7
6538,2023-06-07 15:51:12,25.7
6539,2023-06-07 15:57:12,25.7
6540,2023-06-07 16:03:12,25.6
6541,2023-06-07 16:09:12,25.6
6542,2023-06-07 16:15:12,25.4
6543,2023-06-07 16:21:12,25.3
6544,2023-06-07 16:27:12,25.1
6545,2023-06-07 16:33:12,25.0
6546,2023-06-07 16:39:12,25.0
6547,2023-06-07 16:45:12,24.9
6548,2023-06-07 16:51:12,24.8
6549,2023-06-07 16:57:12,24.7
6550,2023-06-07 17:03:12,24.7
6551,2023-06-07 17:09:12,24.6
6552,2023-06-07 17:15:12,24.6
6553,2023-06-07 17:21:12,24.5
6554,2023-06-07 17:27:12,24.4
6555,2023-06-07 17:33:12,24.3
6556,2023-06-07 17:39:12,24.3
6557,2023-06-07 17:45:12,24.2
6558,2023-06-07 17:51:12,24.0
6559,2023-06-07 17:57:12,24.1
6560,2023-06-07 18:03:12,24.2
6561,2023-06-07 18:09:12,24.3
6562,2023-06-07 18:15:12,24.5
6563,2023-06-07 18:21:12,24.9
6564,2023-06-07 18:27:12,24.9
6565,2023-06-07 18:33:12,25.0
6566,2023-06-07 18:39:12,25.0
6567,2023-06-07 18:45:12,25.0
6568,2023-06-07 18:51:12,25.0
6569,2023-06-07 18:57:12,25.0
6570,2023-06-07 19:03:12,25.0
6571,2023-06-07 19:09:12,25.0
6572,2023-06-07 19:15:12,24.9
6573,2023-06-07 19:21:12,24.9
6574,2023-06-07 19:27:12,24.9
6575,2023-06-07 19:33:12,24.9
6576,2023-06-07 19:39:12,24.9
6577,2023-06-07 19:45:12,24.8
6578,2023-06-07 19:51:12,24.8
6579,2023-06-07 19:57:12,24.8
6580,2023-06-07 20:03:12,24.7
6581,2023-06-07 20:09:12,24.7
6582,2023-06-07 20:15:12,24.7
6583,2023-06-07 20:21:12,24.6
6584,2023-06-07 20:27:12,24.6
6585,2023-06-07 20:33:12,24.6
6586,2023-06-07 20:39:12,24.6
6587,2023-06-07 20:45:12,24.6
6588,2023-06-07 20:51:12,24.5
6589,2023-06-07 20:57:12,24.5
6590,2023-06-07 21:03:12,24.5
6591,2023-06-07 21:09:12,24.5
6592,2023-06-07 21:15:12,24.4
6593,2023-06-07 21:21:12,24.4
6594,2023-06-07 21:27:12,24.4
6595,2023-06-07 21:33:12,24.4
6596,2023-06-07 21:39:12,24.4
6597,2023-06-07 21:45:12,24.4
6598,2023-06-07 21:51:12,24.3
6599,2023-06-07 21:57:12,24.3
6600,2023-06-07 22:03:12,24.3
6601,2023-06-07 22:09:12,24.2
6602,2023-06-07 22:15:12,24.2
6603,2023-06-07 22:21:12,24.2
6604,2023-06-07 22:27:12,24.2
6605,2023-06-07 22:33:12,24.1
6606,2023-06-07 22:39:12,24.1
6607,2023-06-07 22:45:12,24.1
6608,2023-06-07 22:51:12,24.1
6609,2023-06-07 22:57:12,24.1
6610,2023-06-07 23:03:12,24.0
6611,2023-06-07 23:09:12,24.0
6612,2023-06-07 23:15:12,24.0
6613,2023-06-07 23:21:12,24.0
6614,2023-06-07 23:27:12,23.9
6615,2023-06-07 23:33:12,23.9
6616,2023-06-07 23:39:12,23.9
6617,2023-06-07 23:45:12,23.9
6618,2023-06-07 23:51:12,23.9
6619,2023-06-07 23:57:12,23.8
6620,2023-06-08 00:03:12,23.8
6621,2023-06-08 00:09:12,23.8
6622,2023-06-08 00:15:12,23.8
6623,2023-06-08 00:21:12,23.8
6624,2023-06-08 00:27:12,23.8
6625,2023-06-08 00:33:12,23.7
6626,2023-06-08 00:39:12,23.7
6627,2023-06-08 00:45:12,23.7
6628,2023-06-08 00:51:12,23.7
6629,2023-06-08 00:57:12,23.7
6630,2023-06-08 01:03:12,23.7
6631,2023-06-08 01:09:12,23.7
6632,2023-06-08 01:15:12,23.7
6633,2023-06-08 01:21:12,23.7
6634,2023-06-08 01:27:12,23.6
6635,2023-06-08 01:33:12,23.6
6636,2023-06-08 01:39:12,23.6
6637,2023-06-08 01:45:12,23.6
6638,2023-06-08 01:51:12,23.6
6639,2023-06-08 01:57:12,23.6
6640,2023-06-08 02:03:12,23.5
6641,2023-06-08 02:09:12,23.5
6642,2023-06-08 02:15:12,23.5
6643,2023-06-08 02:21:12,23.5
6644,2023-06-08 02:27:12,23.5
6645,2023-06-08 02:33:12,23.5
6646,2023-06-08 02:39:12,23.4
6647,2023-06-08 02:45:12,23.4
6648,2023-06-08 02:51:12,23.4
6649,2023-06-08 02:57:12,23.4
6650,2023-06-08 03:03:12,23.4
6651,2023-06-08 03:09:12,23.4
6652,2023-06-08 03:15:12,23.3
6653,2023-06-08 03:21:12,23.3
6654,2023-06-08 03:27:12,23.3
6655,2023-06-08 03:33:12,23.3
6656,2023-06-08 03:39:12,23.3
6657,2023-06-08 03:45:12,23.3
6658,2023-06-08 03:51:12,23.3
6659,2023-06-08 03:57:12,23.2
6660,2023-06-08 04:03:12,23.2
6661,2023-06-08 04:09:12,23.2
6662,2023-06-08 04:15:12,23.2
6663,2023-06-08 04:21:12,23.2
6664,2023-06-08 04:27:12,23.2
6665,2023-06-08 04:33:12,23.2
6666,2023-06-08 04:39:12,23.1
6667,2023-06-08 04:45:12,23.1
6668,2023-06-08 04:51:12,23.1
6669,2023-06-08 04:57:12,23.1
6670,2023-06-08 05:03:12,23.1
6671,2023-06-08 05:09:12,23.1
6672,2023-06-08 05:15:12,23.1
6673,2023-06-08 05:21:12,23.0
6674,2023-06-08 05:27:12,23.0
6675,2023-06-08 05:33:12,23.0
6676,2023-06-08 05:39:12,23.0
6677,2023-06-08 05:45:12,23.0
6678,2023-06-08 05:51:12,23.0
6679,2023-06-08 05:57:12,23.0
6680,2023-06-08 06:03:12,23.0
6681,2023-06-08 06:09:12,23.0
6682,2023-06-08 06:15:12,23.0
6683,2023-06-08 06:21:12,23.0
6684,2023-06-08 06:27:12,23.0
6685,2023-06-08 06:33:12,23.0
6686,2023-06-08 06:39:12,23.0
6687,2023-06-08 06:45:12,22.9
6688,2023-06-08 06:51:12,22.9
6689,2023-06-08 06:57:12,22.9
6690,2023-06-08 07:03:12,22.9
6691,2023-06-08 07:09:12,22.9
6692,2023-06-08 07:15:12,22.9
6693,2023-06-08 07:21:12,22.9
6694,2023-06-08 07:27:12,22.9
6695,2023-06-08 07:33:12,22.9
6696,2023-06-08 07:39:12,22.8
6697,2023-06-08 07:45:12,22.8
6698,2023-06-08 07:51:12,22.8
6699,2023-06-08 07:57:12,22.8
6700,2023-06-08 08:03:12,22.8
6701,2023-06-08 08:09:12,22.8
6702,2023-06-08 08:15:12,22.8
6703,2023-06-08 08:21:12,22.8
6704,2023-06-08 08:27:12,22.8
6705,2023-06-08 08:33:12,22.8
6706,2023-06-08 08:39:12,22.8
6707,2023-06-08 08:45:12,22.7
6708,2023-06-08 08:51:12,22.7
6709,2023-06-08 08:57:12,22.7
6710,2023-06-08 09:03:12,22.7
6711,2023-06-08 09:09:12,23.2
6712,2023-06-08 09:15:12,23.7
6713,2023-06-08 09:21:12,24.4
6714,2023-06-08 09:27:12,25.4
6715,2023-06-08 09:33:12,26.4
6716,2023-06-08 09:39:12,28.0
6717,2023-06-08 09:45:12,30.0
6718,2023-06-08 09:51:12,31.6
6719,2023-06-08 09:57:12,32.5
6720,2023-06-08 10:03:12,33.0
6721,2023-06-08 10:09:12,33.7
6722,2023-06-08 10:15:12,34.3
6723,2023-06-08 10:21:12,34.8
6724,2023-06-08 10:27:12,35.2
6725,2023-06-08 10:33:12,35.6
6726,2023-06-08 10:39:12,36.2
6727,2023-06-08 10:45:12,36.7
6728,2023-06-08 10:51:12,37.0
6729,2023-06-08 10:57:12,37.3
6730,2023-06-08 11:03:12,37.6
6731,2023-06-08 11:09:12,37.7
6732,2023-06-08 11:15:12,38.0
6733,2023-06-08 11:21:12,38.1
6734,2023-06-08 11:27:12,38.3
6735,2023-06-08 11:33:12,38.7
6736,2023-06-08 11:39:12,39.3
6737,2023-06-08 11:45:12,39.7
6738,2023-06-08 11:51:12,39.9
6739,2023-06-08 11:57:12,40.1
6740,2023-06-08 12:03:12,40.3
6741,2023-06-08 12:09:12,40.5
6742,2023-06-08 12:15:12,40.8
6743,2023-06-08 12:21:12,41.3
6744,2023-06-08 12:27:12,41.7
6745,2023-06-08 12:33:12,42.0
6746,2023-06-08 12:39:12,42.4
6747,2023-06-08 12:45:12,42.7
6748,2023-06-08 12:51:12,43.0
6749,2023-06-08 12:57:12,43.5
6750,2023-06-08 13:03:12,43.4
6751,2023-06-08 13:09:12,43.1
6752,2023-06-08 13:15:12,42.9
6753,2023-06-08 13:21:12,42.4
6754,2023-06-08 13:27:12,41.8
6755,2023-06-08 13:33:12,41.3
6756,2023-06-08 13:39:12,40.7
6757,2023-06-08 13:45:12,40.1
6758,2023-06-08 13:51:12,39.7
6759,2023-06-08 13:57:12,39.4
6760,2023-06-08 14:03:12,39.2
6761,2023-06-08 14:09:12,38.9
6762,2023-06-08 14:15:12,38.8
6763,2023-06-08 14:21:12,39.0
6764,2023-06-08 14:27:12,39.1
6765,2023-06-08 14:33:12,39.4
6766,2023-06-08 14:39:12,39.7
6767,2023-06-08 14:45:12,40.0
6768,2023-06-08 14:51:12,40.3
6769,2023-06-08 14:57:12,40.7
6770,2023-06-08 15:03:12,40.8
6771,2023-06-08 15:09:12,40.7
6772,2023-06-08 15:15:12,40.7
6773,2023-06-08 15:21:12,40.4
6774,2023-06-08 15:27:12,40.1
6775,2023-06-08 15:33:12,39.8
6776,2023-06-08 15:39:12,39.6
6777,2023-06-08 15:45:12,39.4
6778,2023-06-08 15:51:12,39.4
6779,2023-06-08 15:57:12,39.4
6780,2023-06-08 16:03:12,39.6
6781,2023-06-08 16:09:12,40.0
6782,2023-06-08 16:15:12,40.5
6783,2023-06-08 16:21:12,41.2
6784,2023-06-08 16:27:12,41.7
6785,2023-06-08 16:33:12,41.8
6786,2023-06-08 16:39:12,41.8
6787,2023-06-08 16:45:12,41.8
6788,2023-06-08 16:51:12,42.2
6789,2023-06-08 16:57:12,42.8
6790,2023-06-08 17:03:12,42.9
6791,2023-06-08 17:09:12,42.5
6792,2023-06-08 17:15:12,41.6
6793,2023-06-08 17:21:12,40.8
6794,2023-06-08 17:27:12,40.0
6795,2023-06-08 17:33:12,39.3
6796,2023-06-08 17:39:12,38.6
6797,2023-06-08 17:45:12,38.0
6798,2023-06-08 17:51:12,37.4
6799,2023-06-08 17:57:12,36.9
6800,2023-06-08 18:03:12,36.3
6801,2023-06-08 18:09:12,35.8
6802,2023-06-08 18:15:12,35.3
6803,2023-06-08 18:21:12,34.7
6804,2023-06-08 18:27:12,34.2
6805,2023-06-08 18:33:12,33.8
6806,2023-06-08 18:39:12,33.3
6807,2023-06-08 18:45:12,32.9
6808,2023-06-08 18:51:12,32.5
6809,2023-06-08 18:57:12,32.2
6810,2023-06-08 19:03:12,31.8
6811,2023-06-08 19:09:12,31.5
6812,2023-06-08 19:15:12,31.1
6813,2023-06-08 19:21:12,30.9
6814,2023-06-08 19:27:12,30.7
6815,2023-06-08 19:33:12,30.5
6816,2023-06-08 19:39:12,30.4
6817,2023-06-08 19:45:12,30.5
6818,2023-06-08 19:51:12,30.4
6819,2023-06-08 19:57:12,30.3
6820,2023-06-08 20:03:12,30.1
6821,2023-06-08 20:09:12,29.9
6822,2023-06-08 20:15:12,29.8
6823,2023-06-08 20:21:12,29.6
6824,2023-06-08 20:27:12,29.4
6825,2023-06-08 20:33:12,29.2
6826,2023-06-08 20:39:12,29.0
6827,2023-06-08 20:45:12,28.9
6828,2023-06-08 20:51:12,28.7
6829,2023-06-08 20:57:12,28.5
6830,2023-06-08 21:03:12,28.4
6831,2023-06-08 21:09:12,28.2
6832,2023-06-08 21:15:12,28.0
6833,2023-06-08 21:21:12,27.9
6834,2023-06-08 21:27:12,27.8
6835,2023-06-08 21:33:12,27.6
6836,2023-06-08 21:39:12,27.4
6837,2023-06-08 21:45:12,27.3
6838,2023-06-08 21:51:12,27.2
6839,2023-06-08 21:57:12,27.1
6840,2023-06-08 22:03:12,27.0
6841,2023-06-08 22:09:12,26.9
6842,2023-06-08 22:15:12,26.8
6843,2023-06-08 22:21:12,26.6
6844,2023-06-08 22:27:12,26.5
6845,2023-06-08 22:33:12,26.5
6846,2023-06-08 22:39:12,26.4
6847,2023-06-08 22:45:12,26.3
6848,2023-06-08 22:51:12,26.3
6849,2023-06-08 22:57:12,26.2
6850,2023-06-08 23:03:12,26.1
6851,2023-06-08 23:09:12,26.0
6852,2023-06-08 23:15:12,25.9
6853,2023-06-08 23:21:12,25.9
6854,2023-06-08 23:27:12,25.8
6855,2023-06-08 23:33:12,25.7
6856,2023-06-08 23:39:12,25.7
6857,2023-06-08 23:45:12,25.7
6858,2023-06-08 23:51:12,25.6
6859,2023-06-08 23:57:12,25.5
6860,2023-06-09 00:03:12,25.5
6861,2023-06-09 00:09:12,25.4
6862,2023-06-09 00:15:12,25.4
6863,2023-06-09 00:21:12,25.3
6864,2023-06-09 00:27:12,25.2
6865,2023-06-09 00:33:12,25.2
6866,2023-06-09 00:39:12,25.1
6867,2023-06-09 00:45:12,25.1
6868,2023-06-09 00:51:12,25.0
6869,2023-06-09 00:57:12,25.0
6870,2023-06-09 01:03:12,25.0
6871,2023-06-09 01:09:12,24.9
6872,2023-06-09 01:15:12,24.9
6873,2023-06-09 01:21:12,24.9
6874,2023-06-09 01:27:12,24.8
6875,2023-06-09 01:33:12,24.7
6876,2023-06-09 01:39:12,24.7
6877,2023-06-09 01:45:12,24.6
6878,2023-06-09 01:51:12,24.6
6879,2023-06-09 01:57:12,24.5
6880,2023-06-09 02:03:12,24.5
6881,2023-06-09 02:09:12,24.5
6882,2023-06-09 02:15:12,24.4
6883,2023-06-09 02:21:12,24.4
6884,2023-06-09 02:27:12,24.4
6885,2023-06-09 02:33:12,24.4
6886,2023-06-09 02:39:12,24.3
6887,2023-06-09 02:45:12,24.3
6888,2023-06-09 02:51:12,24.3
6889,2023-06-09 02:57:12,24.2
6890,2023-06-09 03:03:12,24.2
6891,2023-06-09 03:09:12,24.2
6892,2023-06-09 03:15:12,24.1
6893,2023-06-09 03:21:12,24.1
6894,2023-06-09 03:27:12,24.1
6895,2023-06-09 03:33:12,24.0
6896,2023-06-09 03:39:12,24.0
6897,2023-06-09 03:45:12,24.0
6898,2023-06-09 03:51:12,23.9
6899,2023-06-09 03:57:12,23.9
6900,2023-06-09 04:03:12,23.9
6901,2023-06-09 04:09:12,23.8
6902,2023-06-09 04:15:12,23.8
6903,2023-06-09 04:21:12,23.8
6904,2023-06-09 04:27:12,23.7
6905,2023-06-09 04:33:12,23.7
6906,2023-06-09 04:39:12,23.7
6907,2023-06-09 04:45:12,23.7
6908,2023-06-09 04:51:12,23.7
6909,2023-06-09 04:57:12,23.7
6910,2023-06-09 05:03:12,23.6
6911,2023-06-09 05:09:12,23.6
6912,2023-06-09 05:15:12,23.6
6913,2023-06-09 05:21:12,23.6
6914,2023-06-09 05:27:12,23.5
6915,2023-06-09 05:33:12,23.5
6916,2023-06-09 05:39:12,23.5
6917,2023-06-09 05:45:12,23.5
6918,2023-06-09 05:51:12,23.4
6919,2023-06-09 05:57:12,23.4
6920,2023-06-09 06:03:12,23.4
6921,2023-06-09 06:09:12,23.4
6922,2023-06-09 06:15:12,23.4
6923,2023-06-09 06:21:12,23.3
6924,2023-06-09 06:27:12,23.3
6925,2023-06-09 06:33:12,23.3
6926,2023-06-09 06:39:12,23.3
6927,2023-06-09 06:45:12,23.2
6928,2023-06-09 06:51:12,23.2
6929,2023-06-09 06:57:12,23.2
6930,2023-06-09 07:03:12,23.2
6931,2023-06-09 07:09:12,23.1
6932,2023-06-09 07:15:12,23.1
6933,2023-06-09 07:21:12,23.1
6934,2023-06-09 07:27:12,23.1
6935,2023-06-09 07:33:12,23.1
6936,2023-06-09 07:39:12,23.0
6937,2023-06-09 07:45:12,23.0
6938,2023-06-09 07:51:12,23.0
6939,2023-06-09 07:57:12,23.0
6940,2023-06-09 08:03:12,23.0
6941,2023-06-09 08:09:12,23.0
6942,2023-06-09 08:15:12,23.0
6943,2023-06-09 08:21:12,23.0
6944,2023-06-09 08:27:12,23.0
6945,2023-06-09 08:33:12,22.9
6946,2023-06-09 08:39:12,22.9
6947,2023-06-09 08:45:12,22.9
6948,2023-06-09 08:51:12,22.9
6949,2023-06-09 08:57:12,22.9
6950,2023-06-09 09:03:12,22.9
6951,2023-06-09 09:09:12,22.9
6952,2023-06-09 09:15:12,22.9
6953,2023-06-09 09:21:12,22.9
6954,2023-06-09 09:27:12,22.9
6955,2023-06-09 09:33:12,22.9
6956,2023-06-09 09:39:12,22.9
6957,2023-06-09 09:45:12,22.9
6958,2023-06-09 09:51:12,22.9
6959,2023-06-09 09:57:12,22.9
6960,2023-06-09 10:03:12,22.9
6961,2023-06-09 10:09:12,22.9
6962,2023-06-09 10:15:12,22.9
6963,2023-06-09 10:21:12,22.9
6964,2023-06-09 10:27:12,22.9
6965,2023-06-09 10:33:12,22.9
6966,2023-06-09 10:39:12,22.9
6967,2023-06-09 10:45:12,22.9
6968,2023-06-09 10:51:12,22.9
6969,2023-06-09 10:57:12,22.9
6970,2023-06-09 11:03:12,22.9
6971,2023-06-09 11:09:12,22.9
6972,2023-06-09 11:15:12,22.9
6973,2023-06-09 11:21:12,22.9
6974,2023-06-09 11:27:12,22.9
6975,2023-06-09 11:33:12,22.8
6976,2023-06-09 11:39:12,22.8
6977,2023-06-09 11:45:12,22.8
6978,2023-06-09 11:51:12,22.8
6979,2023-06-09 11:57:12,22.8
6980,2023-06-09 12:03:12,22.8
6981,2023-06-09 12:09:12,22.8
6982,2023-06-09 12:15:12,22.8
6983,2023-06-09 12:21:12,22.8
6984,2023-06-09 12:27:12,22.8
6985,2023-06-09 12:33:12,22.8
6986,2023-06-09 12:39:12,22.8
6987,2023-06-09 12:45:12,22.9
6988,2023-06-09 12:51:12,22.9
6989,2023-06-09 12:57:12,22.9
6990,2023-06-09 13:03:12,22.9
6991,2023-06-09 13:09:12,22.9
6992,2023-06-09 13:15:12,22.9
6993,2023-06-09 13:21:12,22.9
6994,2023-06-09 13:27:12,23.0
6995,2023-06-09 13:33:12,23.0
6996,2023-06-09 13:39:12,23.0
6997,2023-06-09 13:45:12,23.0
6998,2023-06-09 13:51:12,23.0
6999,2023-06-09 13:57:12,23.0
7000,2023-06-09 14:03:12,23.0
7001,2023-06-09 14:09:12,23.0
7002,2023-06-09 14:15:12,23.0
7003,2023-06-09 14:21:12,23.0
7004,2023-06-09 14:27:12,23.0
7005,2023-06-09 14:33:12,23.0
7006,2023-06-09 14:39:12,23.0
7007,2023-06-09 14:45:12,23.0
7008,2023-06-09 14:51:12,23.0
7009,2023-06-09 14:57:12,23.0
7010,2023-06-09 15:03:12,23.0
7011,2023-06-09 15:09:12,23.0
7012,2023-06-09 15:15:12,23.0
7013,2023-06-09 15:21:12,23.0
7014,2023-06-09 15:27:12,23.0
7015,2023-06-09 15:33:12,23.0
7016,2023-06-09 15:39:12,23.0
7017,2023-06-09 15:45:12,23.0
7018,2023-06-09 15:51:12,23.0
7019,2023-06-09 15:57:12,23.0
7020,2023-06-09 16:03:12,23.0
7021,2023-06-09 16:09:12,23.0
7022,2023-06-09 16:15:12,23.0
7023,2023-06-09 16:21:12,23.0
7024,2023-06-09 16:27:12,23.0
7025,2023-06-09 16:33:12,23.0
7026,2023-06-09 16:39:12,23.0
7027,2023-06-09 16:45:12,23.0
7028,2023-06-09 16:51:12,23.0
7029,2023-06-09 16:57:12,23.0
7030,2023-06-09 17:03:12,23.0
7031,2023-06-09 17:09:12,23.0
7032,2023-06-09 17:15:12,23.0
7033,2023-06-09 17:21:12,23.0
7034,2023-06-09 17:27:12,23.0
7035,2023-06-09 17:33:12,23.0
7036,2023-06-09 17:39:12,23.0
7037,2023-06-09 17:45:12,23.0
7038,2023-06-09 17:51:12,23.0
7039,2023-06-09 17:57:12,23.0
7040,2023-06-09 18:03:12,23.0
7041,2023-06-09 18:09:12,23.0
7042,2023-06-09 18:15:12,23.0
7043,2023-06-09 18:21:12,23.0
7044,2023-06-09 18:27:12,23.0
7045,2023-06-09 18:33:12,23.0
7046,2023-06-09 18:39:12,23.0
7047,2023-06-09 18:45:12,23.0
7048,2023-06-09 18:51:12,23.0
7049,2023-06-09 18:57:12,23.0
7050,2023-06-09 19:03:12,23.0
7051,2023-06-09 19:09:12,23.0
7052,2023-06-09 19:15:12,23.1
7053,2023-06-09 19:21:12,23.1
7054,2023-06-09 19:27:12,23.0
7055,2023-06-09 19:33:12,23.1
7056,2023-06-09 19:39:12,23.1
7057,2023-06-09 19:45:12,23.1
7058,2023-06-09 19:51:12,23.1
7059,2023-06-09 19:57:12,23.0
7060,2023-06-09 20:03:12,23.1
7061,2023-06-09 20:09:12,23.1
7062,2023-06-09 20:15:12,23.1
7063,2023-06-09 20:21:12,23.1
7064,2023-06-09 20:27:12,23.1
7065,2023-06-09 20:33:12,23.1
7066,2023-06-09 20:39:12,23.1
7067,2023-06-09 20:45:12,23.1
7068,2023-06-09 20:51:12,23.1
7069,2023-06-09 20:57:12,23.1
7070,2023-06-09 21:03:12,23.1
7071,2023-06-09 21:09:12,23.1
7072,2023-06-09 21:15:12,23.1
7073,2023-06-09 21:21:12,23.1
7074,2023-06-09 21:27:12,23.2
7075,2023-06-09 21:33:12,23.2
7076,2023-06-09 21:39:12,23.2
7077,2023-06-09 21:45:12,23.2
7078,2023-06-09 21:51:12,23.2
7079,2023-06-09 21:57:12,23.2
7080,2023-06-09 22:03:12,23.2
7081,2023-06-09 22:09:12,23.2
7082,2023-06-09 22:15:12,23.2
7083,2023-06-09 22:21:12,23.2
7084,2023-06-09 22:27:12,23.2
7085,2023-06-09 22:33:12,23.2
7086,2023-06-09 22:39:12,23.2
7087,2023-06-09 22:45:12,23.2
7088,2023-06-09 22:51:12,23.2
7089,2023-06-09 22:57:12,23.2
7090,2023-06-09 23:03:12,23.2
7091,2023-06-09 23:09:12,23.2
7092,2023-06-09 23:15:12,23.2
7093,2023-06-09 23:21:12,23.2
7094,2023-06-09 23:27:12,23.2
7095,2023-06-09 23:33:12,23.2
7096,2023-06-09 23:39:12,23.2
7097,2023-06-09 23:45:12,23.2
7098,2023-06-09 23:51:12,23.2
7099,2023-06-09 23:57:12,23.2
7100,2023-06-10 00:03:12,23.2
